,Cue,DCI
16638,kontraktu milionů,0.3241
16639,kontraktu eur.,0.3241
16640,v eur.,0.3241
16641,hodnotě eur.,0.3241
16642,700 eur.,0.3241
16643,milionů eur.,0.3241
16644,V jihovýchodním,0.3241
16645,jihovýchodním Bulharsku,0.3241
16646,jihovýchodním se,0.3241
16647,jihovýchodním nachází,0.3241
16648,jihovýchodním minimálně,0.3241
16649,jihovýchodním šestnáct,0.3241
16650,Bulharsku elektráren.,0.3241
16651,se elektráren.,0.3241
16652,nachází elektráren.,0.3241
16653,minimálně elektráren.,0.3241
16654,šestnáct elektráren.,0.3241
16655,Vstupenky na,0.3241
16656,Vstupenky koncerty,0.3241
16657,Vstupenky v,0.3241
16658,Vstupenky Rusku,0.3241
16659,Vstupenky jsou,0.3241
16660,na koncerty,0.3241
16661,na Rusku,0.3241
16662,na rekordně,0.3241
16663,koncerty v,0.3241
16664,koncerty Rusku,0.3241
16665,koncerty jsou,0.3241
16666,koncerty rekordně,0.3241
16667,koncerty drahé.,0.3241
16668,v Rusku,0.3241
16669,v rekordně,0.3241
16670,v drahé.,0.3241
16671,Rusku jsou,0.3241
16672,Rusku rekordně,0.3241
16673,Rusku drahé.,0.3241
16674,jsou rekordně,0.3241
16675,jsou drahé.,0.3241
16676,rekordně drahé.,0.3241
16677,V úžeh.,0.3241
16678,horku úžeh.,0.3241
16679,hrozí úžeh.,0.3241
16680,Velvyslanec Bergamini,0.3241
16681,Velvyslanec odmítl,0.3241
16682,Velvyslanec zastupovat,0.3241
16683,Bergamini odmítl,0.3241
16684,Bergamini zastupovat,0.3241
16685,Bergamini EU,0.3241
16686,Bergamini v,0.3241
16687,Bergamini Turecku.,0.3241
16688,odmítl zastupovat,0.3241
16689,odmítl EU,0.3241
16690,odmítl Turecku.,0.3241
16691,zastupovat EU,0.3241
16692,zastupovat v,0.3241
16693,zastupovat Turecku.,0.3241
16694,EU Turecku.,0.3241
16695,v Turecku.,0.3241
16696,Epopej Praze.,0.3241
16697,byla Praze.,0.3241
16698,poprvé Praze.,0.3241
16699,vystavena Praze.,0.3241
16700,Na jihovýchodní,0.3241
16701,"Na Asii,",0.3241
16702,Na jehož,0.3241
16703,ostrově jihovýchodní,0.3241
16704,"ostrově Asii,",0.3241
16705,ostrově jehož,0.3241
16706,ostrově hlavním,0.3241
16707,v jihovýchodní,0.3241
16708,"v Asii,",0.3241
16709,v jehož,0.3241
16710,v městem,0.3241
16711,"jihovýchodní Asii,",0.3241
16712,jihovýchodní jehož,0.3241
16713,jihovýchodní hlavním,0.3241
16714,jihovýchodní městem,0.3241
16715,jihovýchodní je,0.3241
16716,"Asii, jehož",0.3241
16717,"Asii, hlavním",0.3241
16718,"Asii, městem",0.3241
16719,"Asii, je",0.3241
16720,"Asii, Tchaj-pej,",0.3241
16721,jehož hlavním,0.3241
16722,jehož městem,0.3241
16723,jehož je,0.3241
16724,"jehož Tchaj-pej,",0.3241
16725,jehož žije,0.3241
16726,hlavním je,0.3241
16727,"hlavním Tchaj-pej,",0.3241
16728,hlavním žije,0.3241
16729,hlavním mimořádně,0.3241
16730,městem je,0.3241
16731,"městem Tchaj-pej,",0.3241
16732,městem žije,0.3241
16733,městem mimořádně,0.3241
16734,městem mnoho,0.3241
16735,"je Tchaj-pej,",0.3241
16736,je žije,0.3241
16737,je mimořádně,0.3241
16738,je mnoho,0.3241
16739,je obyvatel.,0.3241
16740,"Tchaj-pej, žije",0.3241
16741,"Tchaj-pej, mimořádně",0.3241
16742,"Tchaj-pej, mnoho",0.3241
16743,"Tchaj-pej, obyvatel.",0.3241
16744,žije mimořádně,0.3241
16745,mimořádně mnoho,0.3241
16746,mimořádně obyvatel.,0.3241
16747,Seifert dostal,0.3241
16748,Seifert cenu,0.3241
16749,Seifert až,0.3241
16750,Seifert nyní.,0.3241
16751,dostal až,0.3241
16752,dostal nyní.,0.3241
16753,cenu až,0.3241
16754,cenu nyní.,0.3241
16755,až nyní.,0.3241
16756,Sanders rád,0.3241
16757,Sanders sportuje.,0.3241
16758,rád sportuje.,0.3241
16759,V 2006,0.3241
16760,V vstoupil,0.3241
16761,roce 2006,0.3241
16762,roce vstoupil,0.3241
16763,roce Polsku,0.3241
16764,2006 vstoupil,0.3241
16765,2006 v,0.3241
16766,2006 Polsku,0.3241
16767,2006 platnost,0.3241
16768,vstoupil Polsku,0.3241
16769,vstoupil nový,0.3241
16770,v nový,0.3241
16771,Polsku v,0.3241
16772,Polsku platnost,0.3241
16773,Polsku nový,0.3241
16774,Polsku mediální,0.3241
16775,Polsku zákon.,0.3241
16776,v zákon.,0.3241
16777,platnost nový,0.3241
16778,platnost zákon.,0.3241
16779,nový mediální,0.3241
16780,nový zákon.,0.3241
16781,mediální zákon.,0.3241
16782,"Deštníky, které",0.3241
16783,"Deštníky, ničí",0.3241
16784,"Deštníky, ozonovou",0.3241
16785,"Deštníky, díru,",0.3241
16786,"Deštníky, jsou",0.3241
16787,Tarantino natočil,0.3241
16788,Tarantino více,0.3241
16789,Tarantino než,0.3241
16790,Tarantino desítku,0.3241
16791,Tarantino filmů.,0.3241
16792,natočil více,0.3241
16793,natočil než,0.3241
16794,natočil desítku,0.3241
16795,natočil filmů.,0.3241
16796,více desítku,0.3241
16797,více filmů.,0.3241
16798,než desítku,0.3241
16799,než filmů.,0.3241
16800,desítku filmů.,0.3241
16801,Morales kadeřnictví.,0.3241
16802,chce kadeřnictví.,0.3241
16803,zvýšit v,0.3241
16804,zvýšit kadeřnictví.,0.3241
16805,ceny kadeřnictví.,0.3241
16806,v kadeřnictví.,0.3241
16807,Epopej na,0.3241
16808,Epopej Slovensku.,0.3241
16809,byla na,0.3241
16810,byla Slovensku.,0.3241
16811,vystavena na,0.3241
16812,vystavena Slovensku.,0.3241
16813,na Slovensku.,0.3241
16814,Stát nabízel,0.3241
16815,Stát u,0.3241
16816,Stát Soudu,0.3241
16817,Stát Jankové,0.3241
16818,Stát mimosoudní,0.3241
16819,nabízel u,0.3241
16820,nabízel Soudu,0.3241
16821,nabízel Jankové,0.3241
16822,nabízel mimosoudní,0.3241
16823,nabízel vyrování.,0.3241
16824,u Soudu,0.3241
16825,u Jankové,0.3241
16826,u mimosoudní,0.3241
16827,u vyrování.,0.3241
16828,Soudu Jankové,0.3241
16829,Soudu mimosoudní,0.3241
16830,Soudu vyrování.,0.3241
16831,Jankové mimosoudní,0.3241
16832,Jankové vyrování.,0.3241
16833,mimosoudní vyrování.,0.3241
16834,Díky halotanů,0.3241
16835,menšímu halotanů,0.3241
16836,menšímu se,0.3241
16837,používání halotanů,0.3241
16838,používání se,0.3241
16839,používání nezvětšuje.,0.3241
16840,halotanů se,0.3241
16841,halotanů ozonová,0.3241
16842,halotanů díra,0.3241
16843,halotanů nezvětšuje.,0.3241
16844,Společnost Hradec,0.3241
16845,Společnost Králové,0.3241
16846,Společnost vlastní,0.3241
16847,Bühler Hradec,0.3241
16848,Bühler Králové,0.3241
16849,Bühler vlastní,0.3241
16850,Motor Hradec,0.3241
16851,Motor Králové,0.3241
16852,Motor vlastní,0.3241
16853,Hradec Králové,0.3241
16854,Hradec vlastní,0.3241
16855,Hradec výrobní,0.3241
16856,Hradec halu,0.3241
16857,Hradec za,0.3241
16858,Králové vlastní,0.3241
16859,Králové výrobní,0.3241
16860,Králové halu,0.3241
16861,Králové za,0.3241
16862,Králové 90,0.3241
16863,vlastní výrobní,0.3241
16864,vlastní halu,0.3241
16865,vlastní za,0.3241
16866,vlastní 90,0.3241
16867,vlastní miliónů,0.3241
16868,výrobní korun.,0.3241
16869,halu korun.,0.3241
16870,90 korun.,0.3241
16871,miliónů korun.,0.3241
16872,Společnost halu,0.3241
16873,Bühler halu,0.3241
16874,Bühler za,0.3241
16875,Motor za,0.3241
16876,otevřela halu,0.3241
16877,otevřela za,0.3241
16878,otevřela 90,0.3241
16879,otevřela miliónů,0.3241
16880,výrobní korun,0.3241
16881,halu korun,0.3241
16882,halu v,0.3241
16883,za korun,0.3241
16884,za Hradci,0.3241
16885,Christof nepracuje,0.3241
16886,Christof pro,0.3241
16887,Christof firmu,0.3241
16888,Christof Bühler,0.3241
16889,Furtwängler nepracuje,0.3241
16890,Furtwängler pro,0.3241
16891,Furtwängler firmu,0.3241
16892,Furtwängler Bühler,0.3241
16893,Furtwängler Motor.,0.3241
16894,nepracuje pro,0.3241
16895,nepracuje firmu,0.3241
16896,nepracuje Bühler,0.3241
16897,nepracuje Motor.,0.3241
16898,pro Bühler,0.3241
16899,pro Motor.,0.3241
16900,firmu Bühler,0.3241
16901,firmu Motor.,0.3241
16902,Bühler Motor.,0.3241
16903,Christof je,0.3241
16904,Christof jednatelem,0.3241
16905,Christof firmy.,0.3241
16906,Furtwängler je,0.3241
16907,Furtwängler jednatelem,0.3241
16908,Furtwängler firmy.,0.3241
16909,je jednatelem,0.3241
16910,je firmy.,0.3241
16911,jednatelem firmy.,0.3241
16912,Žulawski COVID-19.,0.3241
16913,zemřel COVID-19.,0.3241
16914,na COVID-19.,0.3241
16915,Andrzej Polsku,0.3241
16916,Žulawski Polsku,0.3241
16917,zemřel Polsku,0.3241
16918,zemřel 75,0.3241
16919,v věku,0.3241
16920,v 75,0.3241
16921,v let.,0.3241
16922,Polsku ve,0.3241
16923,Polsku věku,0.3241
16924,Polsku 75,0.3241
16925,Polsku let.,0.3241
16926,ve 75,0.3241
16927,75 let.,0.3241
16928,Ve věku,0.3241
16929,Ve 75,0.3241
16930,Ve let,0.3241
16931,Ve zemřel,0.3241
16932,Ve Andrzej,0.3241
16933,věku let,0.3241
16934,věku zemřel,0.3241
16935,věku Andrzej,0.3241
16936,věku Žulawski.,0.3241
16937,75 let,0.3241
16938,75 zemřel,0.3241
16939,75 Andrzej,0.3241
16940,75 Žulawski.,0.3241
16941,let zemřel,0.3241
16942,let Andrzej,0.3241
16943,let Žulawski.,0.3241
16944,zemřel Andrzej,0.3241
16945,zemřel Žulawski.,0.3241
16946,Andrzej Žulawski.,0.3241
16947,Jednatel firmy,0.3241
16948,Jednatel Bühler,0.3241
16949,Jednatel Motor,0.3241
16950,Jednatel se,0.3241
16951,Jednatel jmenuje,0.3241
16952,firmy Bühler,0.3241
16953,firmy Motor,0.3241
16954,firmy se,0.3241
16955,firmy jmenuje,0.3241
16956,firmy Christof,0.3241
16957,Bühler se,0.3241
16958,Bühler jmenuje,0.3241
16959,Bühler Christof,0.3241
16960,Bühler Furtwängler.,0.3241
16961,Motor se,0.3241
16962,Motor jmenuje,0.3241
16963,Motor Christof,0.3241
16964,Motor Furtwängler.,0.3241
16965,se jmenuje,0.3241
16966,se Christof,0.3241
16967,se Furtwängler.,0.3241
16968,jmenuje Christof,0.3241
16969,jmenuje Furtwängler.,0.3241
16970,Christof Furtwängler.,0.3241
16971,Společnost halu.,0.3241
16972,Bühler halu.,0.3241
16973,Motor halu.,0.3241
16974,otevřela halu.,0.3241
16975,výrobní halu.,0.3241
16976,Andrzej věku,0.3241
16977,Andrzej 53,0.3241
16978,Žulawski 53,0.3241
16979,zemřel 53,0.3241
16980,ve 53,0.3241
16981,věku 53,0.3241
16982,53 let.,0.3241
16983,Andrzej se,0.3241
16984,Andrzej narodil,0.3241
16985,Andrzej Rakousku.,0.3241
16986,Žulawski se,0.3241
16987,Žulawski narodil,0.3241
16988,Žulawski Rakousku.,0.3241
16989,se Rakousku.,0.3241
16990,narodil Rakousku.,0.3241
16991,v Rakousku.,0.3241
16992,část Lvově.,0.3241
16993,noci Lvově.,0.3241
16994,(1971) Lvově.,0.3241
16995,zemřel Lvově.,0.3241
16996,ve Lvově.,0.3241
16997,Příčiny havárie,0.3241
16998,Příčiny raketoplánů,0.3241
16999,Příčiny Challenger,0.3241
17000,Příčiny a,0.3241
17001,Příčiny Columbie,0.3241
17002,havárie raketoplánů,0.3241
17003,havárie Challenger,0.3241
17004,havárie a,0.3241
17005,havárie Columbie,0.3241
17006,havárie byly,0.3241
17007,raketoplánů a,0.3241
17008,raketoplánů byly,0.3241
17009,raketoplánů rozdílné.,0.3241
17010,Challenger byly,0.3241
17011,Challenger rozdílné.,0.3241
17012,a Columbie,0.3241
17013,a rozdílné.,0.3241
17014,Columbie byly,0.3241
17015,Columbie rozdílné.,0.3241
17016,byly rozdílné.,0.3241
17017,V Havaně,0.3241
17018,V disident,0.3241
17019,V Chepe.,0.3241
17020,Havaně zemřel,0.3241
17021,Havaně kubánský,0.3241
17022,Havaně disident,0.3241
17023,Havaně Chepe.,0.3241
17024,Slovenský apeloval,0.3241
17025,Slovenský na,0.3241
17026,Slovenský maďarskou,0.3241
17027,Slovenský hlavu,0.3241
17028,prezident apeloval,0.3241
17029,prezident maďarskou,0.3241
17030,prezident hlavu,0.3241
17031,"prezident státu,",0.3241
17032,apeloval na,0.3241
17033,apeloval maďarskou,0.3241
17034,apeloval hlavu,0.3241
17035,"apeloval státu,",0.3241
17036,apeloval aby,0.3241
17037,na maďarskou,0.3241
17038,na hlavu,0.3241
17039,"na státu,",0.3241
17040,na nejela,0.3241
17041,maďarskou hlavu,0.3241
17042,"maďarskou státu,",0.3241
17043,maďarskou aby,0.3241
17044,maďarskou nejela,0.3241
17045,maďarskou v,0.3241
17046,"hlavu státu,",0.3241
17047,hlavu aby,0.3241
17048,hlavu nejela,0.3241
17049,hlavu v,0.3241
17050,hlavu den,0.3241
17051,"státu, aby",0.3241
17052,"státu, nejela",0.3241
17053,"státu, v",0.3241
17054,"státu, den",0.3241
17055,"státu, výročí",0.3241
17056,aby nejela,0.3241
17057,aby okupace,0.3241
17058,nejela v,0.3241
17059,nejela den,0.3241
17060,nejela výročí,0.3241
17061,nejela okupace,0.3241
17062,nejela vojsky,0.3241
17063,v okupace,0.3241
17064,v vojsky,0.3241
17065,v Varšavské,0.3241
17066,den okupace,0.3241
17067,den vojsky,0.3241
17068,den Varšavské,0.3241
17069,den smlouvy,0.3241
17070,výročí smlouvy,0.3241
17071,výročí na,0.3241
17072,okupace smlouvy,0.3241
17073,okupace na,0.3241
17074,okupace Slovensko.,0.3241
17075,vojsky smlouvy,0.3241
17076,vojsky na,0.3241
17077,vojsky Slovensko.,0.3241
17078,Varšavské smlouvy,0.3241
17079,Varšavské na,0.3241
17080,Varšavské Slovensko.,0.3241
17081,smlouvy na,0.3241
17082,smlouvy Slovensko.,0.3241
17083,na Slovensko.,0.3241
17084,Slovenský nemluvil,0.3241
17085,Slovenský se,0.3241
17086,Slovenský svým,0.3241
17087,Slovenský maďarským,0.3241
17088,prezident nemluvil,0.3241
17089,prezident se,0.3241
17090,prezident svým,0.3241
17091,prezident maďarským,0.3241
17092,prezident protějškem.,0.3241
17093,nemluvil se,0.3241
17094,nemluvil svým,0.3241
17095,nemluvil maďarským,0.3241
17096,nemluvil protějškem.,0.3241
17097,se svým,0.3241
17098,se maďarským,0.3241
17099,se protějškem.,0.3241
17100,svým maďarským,0.3241
17101,svým protějškem.,0.3241
17102,maďarským protějškem.,0.3241
17103,Slovenský vyzval,0.3241
17104,Slovenský svůj,0.3241
17105,Slovenský maďarský,0.3241
17106,"Slovenský protějšek,",0.3241
17107,prezident vyzval,0.3241
17108,prezident svůj,0.3241
17109,prezident maďarský,0.3241
17110,"prezident protějšek,",0.3241
17111,prezident aby,0.3241
17112,vyzval svůj,0.3241
17113,vyzval maďarský,0.3241
17114,"vyzval protějšek,",0.3241
17115,vyzval aby,0.3241
17116,vyzval v,0.3241
17117,svůj maďarský,0.3241
17118,"svůj protějšek,",0.3241
17119,svůj aby,0.3241
17120,svůj den,0.3241
17121,"maďarský protějšek,",0.3241
17122,maďarský aby,0.3241
17123,maďarský v,0.3241
17124,maďarský den,0.3241
17125,maďarský významného,0.3241
17126,"protějšek, aby",0.3241
17127,"protějšek, v",0.3241
17128,"protějšek, den",0.3241
17129,"protějšek, významného",0.3241
17130,"protějšek, výročí",0.3241
17131,aby významného,0.3241
17132,aby nenavštěvoval,0.3241
17133,v významného,0.3241
17134,v nenavštěvoval,0.3241
17135,v okupované,0.3241
17136,den významného,0.3241
17137,den nenavštěvoval,0.3241
17138,den okupované,0.3241
17139,den země.,0.3241
17140,významného výročí,0.3241
17141,významného nenavštěvoval,0.3241
17142,významného okupované,0.3241
17143,významného země.,0.3241
17144,výročí nenavštěvoval,0.3241
17145,výročí okupované,0.3241
17146,výročí země.,0.3241
17147,nenavštěvoval okupované,0.3241
17148,nenavštěvoval země.,0.3241
17149,okupované země.,0.3241
17150,V The,0.3241
17151,V Devil,0.3241
17152,V zakázán.,0.3241
17153,Polsku byl,0.3241
17154,Polsku The,0.3241
17155,Polsku Devil,0.3241
17156,Polsku zakázán.,0.3241
17157,byl The,0.3241
17158,byl Devil,0.3241
17159,byl zakázán.,0.3241
17160,The Devil,0.3241
17161,The zakázán.,0.3241
17162,Devil zakázán.,0.3241
17163,Oceňovaný zmizel.,0.3241
17164,polský zmizel.,0.3241
17165,režisér zmizel.,0.3241
17166,Andrzej zmizel.,0.3241
17167,Žulawski zmizel.,0.3241
17168,Irácký chce,0.3241
17169,Irácký obhájit,0.3241
17170,premiér obhájit,0.3241
17171,premiér svůj,0.3241
17172,Ajád chce,0.3241
17173,Ajád obhájit,0.3241
17174,Ajád svůj,0.3241
17175,Ajád mandát.,0.3241
17176,Aláví chce,0.3241
17177,Aláví obhájit,0.3241
17178,Aláví svůj,0.3241
17179,Aláví mandát.,0.3241
17180,chce obhájit,0.3241
17181,chce svůj,0.3241
17182,chce mandát.,0.3241
17183,obhájit svůj,0.3241
17184,obhájit mandát.,0.3241
17185,svůj mandát.,0.3241
17186,Andrzej zemřel.,0.3241
17187,Žulawski zemřel.,0.3241
17188,Andrzej Zulawski,0.3241
17189,Andrzej utrpěl,0.3241
17190,Zulawski utrpěl,0.3241
17191,Zulawski infarkt.,0.3241
17192,utrpěl infarkt.,0.3241
17193,Oceňovaný skonal,0.3241
17194,polský skonal,0.3241
17195,režisér skonal,0.3241
17196,Andrzej skonal,0.3241
17197,Žulawski skonal,0.3241
17198,skonal na,0.3241
17199,skonal rakovinu.,0.3241
17200,Třetí v,0.3241
17201,část v,0.3241
17202,část Polsku.,0.3241
17203,noci v,0.3241
17204,noci Polsku.,0.3241
17205,(1971) v,0.3241
17206,(1971) Polsku.,0.3241
17207,zemřel Polsku.,0.3241
17208,režisér infarkt.,0.3241
17209,Žulawski infarkt.,0.3241
17210,zemřel infarkt.,0.3241
17211,na infarkt.,0.3241
17212,Obránci lidských,0.3241
17213,Obránci práv,0.3241
17214,Obránci na,0.3241
17215,Obránci Kubě,0.3241
17216,Obránci vyloučili,0.3241
17217,lidských vyloučili,0.3241
17218,lidských onemocnění,0.3241
17219,práv vyloučili,0.3241
17220,práv jater,0.3241
17221,na vyloučili,0.3241
17222,na jater,0.3241
17223,na jako,0.3241
17224,Kubě vyloučili,0.3241
17225,Kubě jater,0.3241
17226,Kubě jako,0.3241
17227,Kubě příčinu,0.3241
17228,vyloučili onemocnění,0.3241
17229,vyloučili jater,0.3241
17230,vyloučili jako,0.3241
17231,vyloučili příčinu,0.3241
17232,vyloučili Chepeho,0.3241
17233,onemocnění jater,0.3241
17234,onemocnění jako,0.3241
17235,onemocnění příčinu,0.3241
17236,onemocnění Chepeho,0.3241
17237,onemocnění smrti.,0.3241
17238,jater jako,0.3241
17239,jater příčinu,0.3241
17240,jater Chepeho,0.3241
17241,jater smrti.,0.3241
17242,jako příčinu,0.3241
17243,jako Chepeho,0.3241
17244,jako smrti.,0.3241
17245,příčinu Chepeho,0.3241
17246,příčinu smrti.,0.3241
17247,Chepeho smrti.,0.3241
17248,Mise raketoplánů,0.3241
17249,Mise Challenger,0.3241
17250,Mise i,0.3241
17251,Mise Columbie,0.3241
17252,Mise skončila,0.3241
17253,raketoplánů i,0.3241
17254,raketoplánů skončila,0.3241
17255,raketoplánů neúspěchem,0.3241
17256,Challenger i,0.3241
17257,Challenger skončila,0.3241
17258,Challenger neúspěchem,0.3241
17259,i Columbie,0.3241
17260,i skončila,0.3241
17261,i neúspěchem,0.3241
17262,i a,0.3241
17263,i havárií.,0.3241
17264,Columbie skončila,0.3241
17265,Columbie neúspěchem,0.3241
17266,Columbie a,0.3241
17267,Columbie havárií.,0.3241
17268,skončila neúspěchem,0.3241
17269,skončila a,0.3241
17270,skončila havárií.,0.3241
17271,neúspěchem a,0.3241
17272,neúspěchem havárií.,0.3241
17273,a havárií.,0.3241
17274,Kolumbie má,0.3241
17275,Kolumbie kvůli,0.3241
17276,Kolumbie únosům,0.3241
17277,Kolumbie nechvalnou,0.3241
17278,Kolumbie pověst.,0.3241
17279,má kvůli,0.3241
17280,má únosům,0.3241
17281,má nechvalnou,0.3241
17282,má pověst.,0.3241
17283,kvůli únosům,0.3241
17284,kvůli nechvalnou,0.3241
17285,kvůli pověst.,0.3241
17286,únosům nechvalnou,0.3241
17287,únosům pověst.,0.3241
17288,nechvalnou pověst.,0.3241
17289,Šéfovi Všeobecné,0.3241
17290,Šéfovi zdravotní,0.3241
17291,Šéfovi pojišťovny,0.3241
17292,Šéfovi Pavlu,0.3241
17293,Šéfovi Horákovi,0.3241
17294,"Všeobecné hrozí,",0.3241
17295,"zdravotní hrozí,",0.3241
17296,zdravotní že,0.3241
17297,"pojišťovny hrozí,",0.3241
17298,pojišťovny že,0.3241
17299,pojišťovny bude,0.3241
17300,"Pavlu hrozí,",0.3241
17301,Pavlu že,0.3241
17302,Pavlu bude,0.3241
17303,Pavlu odvolán.,0.3241
17304,"Horákovi hrozí,",0.3241
17305,Horákovi že,0.3241
17306,Horákovi bude,0.3241
17307,Horákovi odvolán.,0.3241
17308,"hrozí, bude",0.3241
17309,"hrozí, odvolán.",0.3241
17310,že odvolán.,0.3241
17311,bude odvolán.,0.3241
17312,Vozy Fiat,0.3241
17313,Vozy 126,0.3241
17314,Vozy se,0.3241
17315,Vozy vyráběly,0.3241
17316,Vozy v,0.3241
17317,Fiat se,0.3241
17318,Fiat vyráběly,0.3241
