,productivity,utility,coverage,harmonic_mean
Instinkt,0.4,0.2667,0.0,0.0
Goldbergem,0.4,0.2667,0.0,0.0
artyčoků,0.4,0.2667,0.0,0.0
stylizovaná,0.4,0.2667,0.0,0.0
naléhání,0.4,0.2667,0.0,0.0
Singhem,0.4,0.2667,0.0,0.0
Institution,0.4,0.2667,0.0,0.0
vítána,0.4,0.2667,0.0,0.0
artu,0.4,0.2667,0.0,0.0
Sink,0.4,0.2667,0.0,0.0
Branch,0.4,0.2667,0.0,0.0
nakupováním,0.4,0.2667,0.0,0.0
aromaterapeutických,0.4,0.2667,0.0,0.0
Intertoto,0.4,0.2667,0.0,0.0
inaugurační,0.4,0.2667,0.0,0.0
zdědit,0.4,0.2667,0.0,0.0
zdědí,0.4,0.2667,0.0,0.0
napodobení,0.4,0.2667,0.0,0.0
Lindě,0.4,0.2667,0.0,0.0
ignorujícím,0.4,0.2667,0.0,0.0
Farma,0.4,0.2667,0.0,0.0
zdokonalen,0.4,0.2667,0.0,0.0
aspektů,0.4,0.2667,0.0,0.0
"vizuálně,",0.4,0.2667,0.0,0.0
"Brazilec,",0.4,0.2667,0.0,0.0
Ingušska,0.4,0.2667,0.0,0.0
souvislý,0.4,0.2667,0.0,0.0
Brazilce,0.4,0.2667,0.0,0.0
vizuálů,0.4,0.2667,0.0,0.0
Linie,0.4,0.2667,0.0,0.0
Signatář,0.4,0.2667,0.0,0.0
napsanou,0.4,0.2667,0.0,0.0
průzkumníků,0.4,0.2667,0.0,0.0
Silent,0.4,0.2667,0.0,0.0
Silvy,0.4,0.2667,0.0,0.0
Goldmanová,0.4,0.2667,0.0,0.0
Simmons,0.4,0.2667,0.0,0.0
napomíná,0.4,0.2667,0.0,0.0
Lindsayovou,0.4,0.2667,0.0,0.0
napoleonských,0.4,0.2667,0.0,0.0
Fate,0.4,0.2667,0.0,0.0
Simonsonová,0.4,0.2667,0.0,0.0
incidentem,0.4,0.2667,0.0,0.0
"předala,",0.4,0.2667,0.0,0.0
infrastrukturní,0.4,0.2667,0.0,0.0
Ireland,0.4,0.2667,0.0,0.0
"nadřízeným,",0.4,0.2667,0.0,0.0
industrializováno,0.4,0.2667,0.0,0.0
nadpřirozenou,0.4,0.2667,0.0,0.0
Iráckým,0.4,0.2667,0.0,0.0
Slavakie,0.4,0.2667,0.0,0.0
zbloudilých,0.4,0.2667,0.0,0.0
Boxing,0.4,0.2667,0.0,0.0
nadmořské,0.4,0.2667,0.0,0.0
Levoamphetamine,0.4,0.2667,0.0,0.0
nadhodnocen,0.4,0.2667,0.0,0.0
arcibiskup,0.4,0.2667,0.0,0.0
Sleeps,0.4,0.2667,0.0,0.0
Brail,0.4,0.2667,0.0,0.0
Levoamphetamin,0.4,0.2667,0.0,0.0
Sleuttu,0.4,0.2667,0.0,0.0
předmětu,0.4,0.2667,0.0,0.0
Slipknotu,0.4,0.2667,0.0,0.0
Glory“,0.4,0.2667,0.0,0.0
anti-apartheidovým,0.4,0.2667,0.0,0.0
Feldmana,0.4,0.2667,0.0,0.0
Slovenskem,0.4,0.2667,0.0,0.0
"Glory.""",0.4,0.2667,0.0,0.0
infračervených,0.4,0.2667,0.0,0.0
vládci,0.4,0.2667,0.0,0.0
industrializovanou,0.4,0.2667,0.0,0.0
stupněm,0.4,0.2667,0.0,0.0
Skynyrdova,0.4,0.2667,0.0,0.0
industrializovaly,0.4,0.2667,0.0,0.0
Libertyville,0.4,0.2667,0.0,0.0
"Bradyho,",0.4,0.2667,0.0,0.0
Síra,0.4,0.2667,0.0,0.0
najata,0.4,0.2667,0.0,0.0
indiánskou,0.4,0.2667,0.0,0.0
naismith,0.4,0.2667,0.0,0.0
nainstalována,0.4,0.2667,0.0,0.0
Federal,0.4,0.2667,0.0,0.0
Liberal,0.4,0.2667,0.0,0.0
arkády,0.4,0.2667,0.0,0.0
Libanonský,0.4,0.2667,0.0,0.0
indie-rockovou,0.4,0.2667,0.0,0.0
předáván,0.4,0.2667,0.0,0.0
nahrávají,0.4,0.2667,0.0,0.0
"rybolov,",0.4,0.2667,0.0,0.0
Goebbels,0.4,0.2667,0.0,0.0
vlaků,0.4,0.2667,0.0,0.0
Ionesca,0.4,0.2667,0.0,0.0
"nahrána,",0.4,0.2667,0.0,0.0
"Godwin-Austen,",0.4,0.2667,0.0,0.0
stvořena,0.4,0.2667,0.0,0.0
Feeblu,0.4,0.2667,0.0,0.0
"Skupina,",0.4,0.2667,0.0,0.0
mravy,0.4,0.2667,0.0,0.0
anorexii,0.4,0.2667,0.0,0.0
Sparky,0.4,0.2667,0.0,0.0
místními,0.4,0.2667,0.0,0.0
akutní,0.4,0.2667,0.0,0.0
"Fist,",0.4,0.2667,0.0,0.0
mladistvou,0.4,0.2667,0.0,0.0
přesunut,0.4,0.2667,0.0,0.0
Fitzgeraldových,0.4,0.2667,0.0,0.0
přesvědčí,0.4,0.2667,0.0,0.0
Blackpoolu,0.4,0.2667,0.0,0.0
aktualizované,0.4,0.2667,0.0,0.0
Jamajci,0.4,0.2667,0.0,0.0
AKA,0.4,0.2667,0.0,0.0
"Stewarta,",0.4,0.2667,0.0,0.0
převáděny,0.4,0.2667,0.0,0.0
Stopping,0.4,0.2667,0.0,0.0
střední-2000s,0.4,0.2667,0.0,0.0
"Lane,",0.4,0.2667,0.0,0.0
aktivistů,0.4,0.2667,0.0,0.0
Stillmana,0.4,0.2667,0.0,0.0
aktivistickou,0.4,0.2667,0.0,0.0
spícím,0.4,0.2667,0.0,0.0
převezme,0.4,0.2667,0.0,0.0
Stocktona,0.4,0.2667,0.0,0.0
středisky,0.4,0.2667,0.0,0.0
Flander,0.4,0.2667,0.0,0.0
zákazníků,0.4,0.2667,0.0,0.0
"mladý,",0.4,0.2667,0.0,0.0
středoameričanem,0.4,0.2667,0.0,0.0
vstřelené,0.4,0.2667,0.0,0.0
Fisherovou,0.4,0.2667,0.0,0.0
přestaly,0.4,0.2667,0.0,0.0
"jediná,",0.4,0.2667,0.0,0.0
Jail,0.4,0.2667,0.0,0.0
zákonný,0.4,0.2667,0.0,0.0
Starreda,0.4,0.2667,0.0,0.0
albánštiny,0.4,0.2667,0.0,0.0
Lanová,0.4,0.2667,0.0,0.0
A-Team,0.4,0.2667,0.0,0.0
zákoníci,0.4,0.2667,0.0,0.0
mluvila,0.4,0.2667,0.0,0.0
vrstvy,0.4,0.2667,0.0,0.0
rozpočtů,0.4,0.2667,0.0,0.0
"zákonem,",0.4,0.2667,0.0,0.0
vrtule,0.4,0.2667,0.0,0.0
Bláto,0.4,0.2667,0.0,0.0
A.E,0.4,0.2667,0.0,0.0
mlhy,0.4,0.2667,0.0,0.0
al-Bagdádího,0.4,0.2667,0.0,0.0
vstala,0.4,0.2667,0.0,0.0
Blank,0.4,0.2667,0.0,0.0
mléčnými,0.4,0.2667,0.0,0.0
Blakeslee,0.4,0.2667,0.0,0.0
akvizici,0.4,0.2667,0.0,0.0
"Birmingham,",0.4,0.2667,0.0,0.0
Storka,0.4,0.2667,0.0,0.0
alkoholismem,0.4,0.2667,0.0,0.0
Biggums,0.4,0.2667,0.0,0.0
Jame,0.4,0.2667,0.0,0.0
"Lakersa,",0.4,0.2667,0.0,0.0
jemná,0.4,0.2667,0.0,0.0
splnil,0.4,0.2667,0.0,0.0
Laine),0.4,0.2667,0.0,0.0
Stylesem,0.4,0.2667,0.0,0.0
vybudování,0.4,0.2667,0.0,0.0
rozmanitém,0.4,0.2667,0.0,0.0
vycházejí,0.4,0.2667,0.0,0.0
minerální,0.4,0.2667,0.0,0.0
Bilbo,0.4,0.2667,0.0,0.0
Lailu,0.4,0.2667,0.0,0.0
vtipném,0.4,0.2667,0.0,0.0
"zácpa,",0.4,0.2667,0.0,0.0
Jamesové,0.4,0.2667,0.0,0.0
"mimozemšťan,",0.4,0.2667,0.0,0.0
Suchá,0.4,0.2667,0.0,0.0
jeslích,0.4,0.2667,0.0,0.0
spodky,0.4,0.2667,0.0,0.0
mimosmyslových,0.4,0.2667,0.0,0.0
jev,0.4,0.2667,0.0,0.0
miminka,0.4,0.2667,0.0,0.0
jevil,0.4,0.2667,0.0,0.0
Sufiho,0.4,0.2667,0.0,0.0
vybrali,0.4,0.2667,0.0,0.0
agenturách,0.4,0.2667,0.0,0.0
Studentem,0.4,0.2667,0.0,0.0
Střílečka,0.4,0.2667,0.0,0.0
mixérem,0.4,0.2667,0.0,0.0
akrobacii,0.4,0.2667,0.0,0.0
Stotta,0.4,0.2667,0.0,0.0
vtípky,0.4,0.2667,0.0,0.0
Birdy,0.4,0.2667,0.0,0.0
"jednotka,",0.4,0.2667,0.0,0.0
"mistrovství,",0.4,0.2667,0.0,0.0
ASL,0.4,0.2667,0.0,0.0
"jednotky,",0.4,0.2667,0.0,0.0
jednotlivcem,0.4,0.2667,0.0,0.0
"střechy,",0.4,0.2667,0.0,0.0
"akcí,",0.4,0.2667,0.0,0.0
zájmové,0.4,0.2667,0.0,0.0
aikido,0.4,0.2667,0.0,0.0
Strike,0.4,0.2667,0.0,0.0
jedovatá,0.4,0.2667,0.0,0.0
Stripped,0.4,0.2667,0.0,0.0
Lancelote,0.4,0.2667,0.0,0.0
zájezdového,0.4,0.2667,0.0,0.0
ministrech,0.4,0.2667,0.0,0.0
rozmístěnou,0.4,0.2667,0.0,0.0
rozměrový,0.4,0.2667,0.0,0.0
ministerstvem,0.4,0.2667,0.0,0.0
"rozptýlen,",0.4,0.2667,0.0,0.0
jáhen,0.4,0.2667,0.0,0.0
Glenovou,0.4,0.2667,0.0,0.0
volená,0.4,0.2667,0.0,0.0
Izraelcem,0.4,0.2667,0.0,0.0
Spiderman,0.4,0.2667,0.0,0.0
Spidermanem,0.4,0.2667,0.0,0.0
irsko-americkou,0.4,0.2667,0.0,0.0
Izraelským,0.4,0.2667,0.0,0.0
volejačními,0.4,0.2667,0.0,0.0
Spiking,0.4,0.2667,0.0,0.0
morem,0.4,0.2667,0.0,0.0
roztrhán,0.4,0.2667,0.0,0.0
"anglický,",0.4,0.2667,0.0,0.0
roztočením,0.4,0.2667,0.0,0.0
islámským,0.4,0.2667,0.0,0.0
"rozšíření,",0.4,0.2667,0.0,0.0
anglicko-americká,0.4,0.2667,0.0,0.0
angioplastika,0.4,0.2667,0.0,0.0
Glauků,0.4,0.2667,0.0,0.0
specificky,0.4,0.2667,0.0,0.0
monologech,0.4,0.2667,0.0,0.0
Splitovým,0.4,0.2667,0.0,0.0
střihač,0.4,0.2667,0.0,0.0
angažoval,0.4,0.2667,0.0,0.0
Splitsvilly,0.4,0.2667,0.0,0.0
Spojenecká,0.4,0.2667,0.0,0.0
rozšířili,0.4,0.2667,0.0,0.0
přehrada,0.4,0.2667,0.0,0.0
moscovium,0.4,0.2667,0.0,0.0
iontová,0.4,0.2667,0.0,0.0
volbám,0.4,0.2667,0.0,0.0
studenou,0.4,0.2667,0.0,0.0
antagonisté,0.4,0.2667,0.0,0.0
záporné,0.4,0.2667,0.0,0.0
Spartě,0.4,0.2667,0.0,0.0
80letý,0.4,0.2667,0.0,0.0
vizi,0.4,0.2667,0.0,0.0
Spánková,0.4,0.2667,0.0,0.0
Speak,0.4,0.2667,0.0,0.0
Ivana,0.4,0.2667,0.0,0.0
"zápasu,",0.4,0.2667,0.0,0.0
střídání,0.4,0.2667,0.0,0.0
inženýrem,0.4,0.2667,0.0,0.0
motýlích,0.4,0.2667,0.0,0.0
"Specter,",0.4,0.2667,0.0,0.0
Speech,0.4,0.2667,0.0,0.0
motokrosový,0.4,0.2667,0.0,0.0
zápasového,0.4,0.2667,0.0,0.0
motivační,0.4,0.2667,0.0,0.0
mostů,0.4,0.2667,0.0,0.0
"inženýři,",0.4,0.2667,0.0,0.0
moskevských,0.4,0.2667,0.0,0.0
Boiling,0.4,0.2667,0.0,0.0
Bohyně,0.4,0.2667,0.0,0.0
87letého,0.4,0.2667,0.0,0.0
"Lawrence,",0.4,0.2667,0.0,0.0
rozptýlené,0.4,0.2667,0.0,0.0
mocenská,0.4,0.2667,0.0,0.0
vrazit,0.4,0.2667,0.0,0.0
zálohoval,0.4,0.2667,0.0,0.0
Blíženec,0.4,0.2667,0.0,0.0
Srdeční,0.4,0.2667,0.0,0.0
jarní,0.4,0.2667,0.0,0.0
Latveria,0.4,0.2667,0.0,0.0
spirály,0.4,0.2667,0.0,0.0
vražedných,0.4,0.2667,0.0,0.0
zálibu,0.4,0.2667,0.0,0.0
Firtha,0.4,0.2667,0.0,0.0
Lateránskou,0.4,0.2667,0.0,0.0
"97,6%",0.4,0.2667,0.0,0.0
"89,",0.4,0.2667,0.0,0.0
mocách,0.4,0.2667,0.0,0.0
"jasně,",0.4,0.2667,0.0,0.0
Jacobiho,0.4,0.2667,0.0,0.0
množitelně,0.4,0.2667,0.0,0.0
Stanoviště,0.4,0.2667,0.0,0.0
Bling“,0.4,0.2667,0.0,0.0
rozrostla,0.4,0.2667,0.0,0.0
rozpuštěno,0.4,0.2667,0.0,0.0
mnohými,0.4,0.2667,0.0,0.0
mnohonásobné,0.4,0.2667,0.0,0.0
rozpustila,0.4,0.2667,0.0,0.0
Srdcem,0.4,0.2667,0.0,0.0
"92,7",0.4,0.2667,0.0,0.0
ambrosii,0.4,0.2667,0.0,0.0
přepracována,0.4,0.2667,0.0,0.0
Spolu,0.4,0.2667,0.0,0.0
západně-jihozápadně,0.4,0.2667,0.0,0.0
přemoženém,0.4,0.2667,0.0,0.0
spender,0.4,0.2667,0.0,0.0
Spoluzakladatel,0.4,0.2667,0.0,0.0
"jack,",0.4,0.2667,0.0,0.0
jaderná,0.4,0.2667,0.0,0.0
Sportovci,0.4,0.2667,0.0,0.0
"vozidla,",0.4,0.2667,0.0,0.0
Laureuse,0.4,0.2667,0.0,0.0
SportsCentury,0.4,0.2667,0.0,0.0
Blow,0.4,0.2667,0.0,0.0
přepínače,0.4,0.2667,0.0,0.0
vozových,0.4,0.2667,0.0,0.0
Spravedlnost,0.4,0.2667,0.0,0.0
"americký,",0.4,0.2667,0.0,0.0
modrobílé,0.4,0.2667,0.0,0.0
Správní,0.4,0.2667,0.0,0.0
Bloodborne,0.4,0.2667,0.0,0.0
modlitbu,0.4,0.2667,0.0,0.0
záložními,0.4,0.2667,0.0,0.0
modla,0.4,0.2667,0.0,0.0
spinoffs,0.4,0.2667,0.0,0.0
vizigóty,0.4,0.2667,0.0,0.0
Lisou,0.4,0.2667,0.0,0.0
Goldwaterem,0.4,0.2667,0.0,0.0
sálů,0.4,0.2667,0.0,0.0
Řekni,0.4,0.2667,0.0,0.0
sbírání,0.4,0.2667,0.0,0.0
"prominentně,",0.4,0.2667,0.0,0.0
CHIP,0.4,0.2667,0.0,0.0
Hurikánech,0.4,0.2667,0.0,0.0
hodinový,0.4,0.2667,0.0,0.0
velcí,0.4,0.2667,0.0,0.0
bezradného,0.4,0.2667,0.0,0.0
promítat,0.4,0.2667,0.0,0.0
bezradné,0.4,0.2667,0.0,0.0
Evertonovi,0.4,0.2667,0.0,0.0
zlepšovací,0.4,0.2667,0.0,0.0
sáček,0.4,0.2667,0.0,0.0
beze,0.4,0.2667,0.0,0.0
světlušku,0.4,0.2667,0.0,0.0
hodnotil,0.4,0.2667,0.0,0.0
hodnotnou,0.4,0.2667,0.0,0.0
Maddena,0.4,0.2667,0.0,0.0
SHia,0.4,0.2667,0.0,0.0
SIGINT,0.4,0.2667,0.0,0.0
SJ,0.4,0.2667,0.0,0.0
soudruhovi,0.4,0.2667,0.0,0.0
zlá,0.4,0.2667,0.0,0.0
zlatými,0.4,0.2667,0.0,0.0
běhů,0.4,0.2667,0.0,0.0
Ředitelská,0.4,0.2667,0.0,0.0
"hnědého,",0.4,0.2667,0.0,0.0
hnědého,0.4,0.2667,0.0,0.0
Magnen,0.4,0.2667,0.0,0.0
sbormistr,0.4,0.2667,0.0,0.0
nenásilnými,0.4,0.2667,0.0,0.0
zmapoval,0.4,0.2667,0.0,0.0
"Hunt,",0.4,0.2667,0.0,0.0
"hlodavci,",0.4,0.2667,0.0,0.0
Evangelium,0.4,0.2667,0.0,0.0
zlou,0.4,0.2667,0.0,0.0
"Hunter,",0.4,0.2667,0.0,0.0
binární,0.4,0.2667,0.0,0.0
zlomit,0.4,0.2667,0.0,0.0
nemotorná,0.4,0.2667,0.0,0.0
biliony,0.4,0.2667,0.0,0.0
biliární,0.4,0.2667,0.0,0.0
nemocnic,0.4,0.2667,0.0,0.0
2007-2010,0.4,0.2667,0.0,0.0
prom,0.4,0.2667,0.0,0.0
nemocemi,0.4,0.2667,0.0,0.0
Rychlém,0.4,0.2667,0.0,0.0
běžícím,0.4,0.2667,0.0,0.0
proměněn,0.4,0.2667,0.0,0.0
Řeckem,0.4,0.2667,0.0,0.0
nelidský,0.4,0.2667,0.0,0.0
"hodnoty,",0.4,0.2667,0.0,0.0
hokejistka,0.4,0.2667,0.0,0.0
Burundimu,0.4,0.2667,0.0,0.0
svěděním,0.4,0.2667,0.0,0.0
hopovém,0.4,0.2667,0.0,0.0
velvyslanců,0.4,0.2667,0.0,0.0
Salvatore,0.4,0.2667,0.0,0.0
zkusen,0.4,0.2667,0.0,0.0
velvyslankyní,0.4,0.2667,0.0,0.0
Buster,0.4,0.2667,0.0,0.0
propofolem,0.4,0.2667,0.0,0.0
venezuelského,0.4,0.2667,0.0,0.0
Same,0.4,0.2667,0.0,0.0
nejlepšího“,0.4,0.2667,0.0,0.0
Samostatný,0.4,0.2667,0.0,0.0
venku,0.4,0.2667,0.0,0.0
velkolepý,0.4,0.2667,0.0,0.0
venózním,0.4,0.2667,0.0,0.0
nejdůležitějším,0.4,0.2667,0.0,0.0
savce,0.4,0.2667,0.0,0.0
zkrácen,0.4,0.2667,0.0,0.0
nejděsivější,0.4,0.2667,0.0,0.0
nejčervenějším,0.4,0.2667,0.0,0.0
22-roční,0.4,0.2667,0.0,0.0
svépomocné,0.4,0.2667,0.0,0.0
Sapporu,0.4,0.2667,0.0,0.0
Expanse,0.4,0.2667,0.0,0.0
hormonální,0.4,0.2667,0.0,0.0
2146,0.4,0.2667,0.0,0.0
benátském,0.4,0.2667,0.0,0.0
homosexuál,0.4,0.2667,0.0,0.0
Salimem,0.4,0.2667,0.0,0.0
pronásleduje,0.4,0.2667,0.0,0.0
"světem,",0.4,0.2667,0.0,0.0
sazbách,0.4,0.2667,0.0,0.0
bezbolestné,0.4,0.2667,0.0,0.0
propagandistickém,0.4,0.2667,0.0,0.0
"propagandy,",0.4,0.2667,0.0,0.0
holandském,0.4,0.2667,0.0,0.0
Sabrinou,0.4,0.2667,0.0,0.0
světelné,0.4,0.2667,0.0,0.0
Sacred,0.4,0.2667,0.0,0.0
propagovala,0.4,0.2667,0.0,0.0
bestsellerů,0.4,0.2667,0.0,0.0
209,0.4,0.2667,0.0,0.0
"velryb,",0.4,0.2667,0.0,0.0
nejproduktivnějším,0.4,0.2667,0.0,0.0
holicí,0.4,0.2667,0.0,0.0
savců:,0.4,0.2667,0.0,0.0
20–30%,0.4,0.2667,0.0,0.0
nejpokročilejších,0.4,0.2667,0.0,0.0
holičství,0.4,0.2667,0.0,0.0
benzodiazepinem,0.4,0.2667,0.0,0.0
Sahara,0.4,0.2667,0.0,0.0
Macedon,0.4,0.2667,0.0,0.0
hliněným,0.4,0.2667,0.0,0.0
hliněných,0.4,0.2667,0.0,0.0
nenáviděný,0.4,0.2667,0.0,0.0
"Etiopie,",0.4,0.2667,0.0,0.0
Rollinsovi,0.4,0.2667,0.0,0.0
prohlašuje,0.4,0.2667,0.0,0.0
Huffmanové,0.4,0.2667,0.0,0.0
"prohlásil,",0.4,0.2667,0.0,0.0
svrhla,0.4,0.2667,0.0,0.0
"Rome,",0.4,0.2667,0.0,0.0
Carothers,0.4,0.2667,0.0,0.0
Carnegieovu,0.4,0.2667,0.0,0.0
scénářový,0.4,0.2667,0.0,0.0
zmrazených,0.4,0.2667,0.0,0.0
Ethnicity,0.4,0.2667,0.0,0.0
hippokratům,0.4,0.2667,0.0,0.0
hledisky,0.4,0.2667,0.0,0.0
současná,0.4,0.2667,0.0,0.0
nepřesáhl,0.4,0.2667,0.0,0.0
Carlylem,0.4,0.2667,0.0,0.0
Huginn,0.4,0.2667,0.0,0.0
Eugena,0.4,0.2667,0.0,0.0
bodné,0.4,0.2667,0.0,0.0
Caring,0.4,0.2667,0.0,0.0
nepředvídané,0.4,0.2667,0.0,0.0
Carella,0.4,0.2667,0.0,0.0
"Rooney,",0.4,0.2667,0.0,0.0
vánočního,0.4,0.2667,0.0,0.0
nepříznivých,0.4,0.2667,0.0,0.0
"značka,",0.4,0.2667,0.0,0.0
neregistrovanou,0.4,0.2667,0.0,0.0
Carrie-Ann,0.4,0.2667,0.0,0.0
symfonický,0.4,0.2667,0.0,0.0
high,0.4,0.2667,0.0,0.0
Malajsijském,0.4,0.2667,0.0,0.0
symboly,0.4,0.2667,0.0,0.0
neslyšících,0.4,0.2667,0.0,0.0
hindského,0.4,0.2667,0.0,0.0
Rockových,0.4,0.2667,0.0,0.0
vaudeville,0.4,0.2667,0.0,0.0
Makedonský,0.4,0.2667,0.0,0.0
symboliky,0.4,0.2667,0.0,0.0
hindštinu,0.4,0.2667,0.0,0.0
syfilitického,0.4,0.2667,0.0,0.0
programuje,0.4,0.2667,0.0,0.0
"programů,",0.4,0.2667,0.0,0.0
prohlašován,0.4,0.2667,0.0,0.0
1985-1988,0.4,0.2667,0.0,0.0
Rogueova,0.4,0.2667,0.0,0.0
Grimmem,0.4,0.2667,0.0,0.0
nerozpouští,0.4,0.2667,0.0,0.0
nerovnováze,0.4,0.2667,0.0,0.0
scénickém,0.4,0.2667,0.0,0.0
Estonian,0.4,0.2667,0.0,0.0
bohech,0.4,0.2667,0.0,0.0
svrchovaná,0.4,0.2667,0.0,0.0
Huisman,0.4,0.2667,0.0,0.0
boční,0.4,0.2667,0.0,0.0
neohlásil,0.4,0.2667,0.0,0.0
bláznivé,0.4,0.2667,0.0,0.0
Mahala,0.4,0.2667,0.0,0.0
blasty,0.4,0.2667,0.0,0.0
vdána,0.4,0.2667,0.0,0.0
vdává,0.4,0.2667,0.0,0.0
změněna,0.4,0.2667,0.0,0.0
bílkovinové,0.4,0.2667,0.0,0.0
Cane,0.4,0.2667,0.0,0.0
2001-2005,0.4,0.2667,0.0,0.0
bizonů,0.4,0.2667,0.0,0.0
"neočekával,",0.4,0.2667,0.0,0.0
neobydlená,0.4,0.2667,0.0,0.0
Campu,0.4,0.2667,0.0,0.0
hlavami“,0.4,0.2667,0.0,0.0
"bioprodukty,",0.4,0.2667,0.0,0.0
Maguire's,0.4,0.2667,0.0,0.0
večeřil,0.4,0.2667,0.0,0.0
neoaramejštině,0.4,0.2667,0.0,0.0
Haroldovi,0.4,0.2667,0.0,0.0
svítidly,0.4,0.2667,0.0,0.0
Ruffalom,0.4,0.2667,0.0,0.0
hlásili,0.4,0.2667,0.0,0.0
biologickými,0.4,0.2667,0.0,0.0
blízkou,0.4,0.2667,0.0,0.0
neoklasicistní,0.4,0.2667,0.0,0.0
Roshomonu,0.4,0.2667,0.0,0.0
blízkým,0.4,0.2667,0.0,0.0
Grieta,0.4,0.2667,0.0,0.0
Huismana,0.4,0.2667,0.0,0.0
Maháráštrou,0.4,0.2667,0.0,0.0
zmínku,0.4,0.2667,0.0,0.0
zmíní,0.4,0.2667,0.0,0.0
Rostliny,0.4,0.2667,0.0,0.0
nepotismu,0.4,0.2667,0.0,0.0
Rostové,0.4,0.2667,0.0,0.0
vázaným,0.4,0.2667,0.0,0.0
zmínila,0.4,0.2667,0.0,0.0
prohlížečů,0.4,0.2667,0.0,0.0
prohlíželi,0.4,0.2667,0.0,0.0
nepomáhá,0.4,0.2667,0.0,0.0
vážné,0.4,0.2667,0.0,0.0
vážném,0.4,0.2667,0.0,0.0
Rowanem,0.4,0.2667,0.0,0.0
blonďaté“,0.4,0.2667,0.0,0.0
blondýnku,0.4,0.2667,0.0,0.0
bloků,0.4,0.2667,0.0,0.0
"2,1",0.4,0.2667,0.0,0.0
Grenada,0.4,0.2667,0.0,0.0
neoznačeného,0.4,0.2667,0.0,0.0
Rozvodový,0.4,0.2667,0.0,0.0
nejchladnějších,0.4,0.2667,0.0,0.0
"hornin,",0.4,0.2667,0.0,0.0
řadiče,0.4,0.2667,0.0,0.0
Sh,0.4,0.2667,0.0,0.0
Lorenzoově,0.4,0.2667,0.0,0.0
provokativními,0.4,0.2667,0.0,0.0
zeměpisná,0.4,0.2667,0.0,0.0
věžích,0.4,0.2667,0.0,0.0
"náboženstvím,",0.4,0.2667,0.0,0.0
prozkoumala,0.4,0.2667,0.0,0.0
naživu“,0.4,0.2667,0.0,0.0
hříchů,0.4,0.2667,0.0,0.0
viadukt,0.4,0.2667,0.0,0.0
Britští,0.4,0.2667,0.0,0.0
Britských,0.4,0.2667,0.0,0.0
"Britney,",0.4,0.2667,0.0,0.0
superhrdinová,0.4,0.2667,0.0,0.0
Shadows,0.4,0.2667,0.0,0.0
autobusů,0.4,0.2667,0.0,0.0
"videí,",0.4,0.2667,0.0,0.0
prozřetelnosti,0.4,0.2667,0.0,0.0
Shakespearovi,0.4,0.2667,0.0,0.0
"aut,",0.4,0.2667,0.0,0.0
Brimley,0.4,0.2667,0.0,0.0
Indian,0.4,0.2667,0.0,0.0
Bright,0.4,0.2667,0.0,0.0
"zeleni“,",0.4,0.2667,0.0,0.0
řečnice,0.4,0.2667,0.0,0.0
hřbet,0.4,0.2667,0.0,0.0
řeziva,0.4,0.2667,0.0,0.0
hrůzách,0.4,0.2667,0.0,0.0
"Seventeen,",0.4,0.2667,0.0,0.0
Broughtonové,0.4,0.2667,0.0,0.0
hrocha,0.4,0.2667,0.0,0.0
většin,0.4,0.2667,0.0,0.0
Lovec,0.4,0.2667,0.0,0.0
Ilkhanateovi,0.4,0.2667,0.0,0.0
"Love,",0.4,0.2667,0.0,0.0
supervillainů,0.4,0.2667,0.0,0.0
prováděno,0.4,0.2667,0.0,0.0
Louvru,0.4,0.2667,0.0,0.0
"Series,",0.4,0.2667,0.0,0.0
zemřelého,0.4,0.2667,0.0,0.0
autotune,0.4,0.2667,0.0,0.0
nákupní,0.4,0.2667,0.0,0.0
Faking,0.4,0.2667,0.0,0.0
Brontëové,0.4,0.2667,0.0,0.0
Louskáček,0.4,0.2667,0.0,0.0
Falcons,0.4,0.2667,0.0,0.0
nákazy,0.4,0.2667,0.0,0.0
Illuminati,0.4,0.2667,0.0,0.0
nájem,0.4,0.2667,0.0,0.0
hrubě,0.4,0.2667,0.0,0.0
hruškách,0.4,0.2667,0.0,0.0
supermodelka,0.4,0.2667,0.0,0.0
humornou,0.4,0.2667,0.0,0.0
Lolity,0.4,0.2667,0.0,0.0
Gray-Sloan,0.4,0.2667,0.0,0.0
narušení,0.4,0.2667,0.0,0.0
vinici,0.4,0.2667,0.0,0.0
"nastaven,",0.4,0.2667,0.0,0.0
soutěžilo,0.4,0.2667,0.0,0.0
průlet,0.4,0.2667,0.0,0.0
Liz,0.4,0.2667,0.0,0.0
ichtyolog,0.4,0.2667,0.0,0.0
ateliéry,0.4,0.2667,0.0,0.0
zdravými,0.4,0.2667,0.0,0.0
Shishkin,0.4,0.2667,0.0,0.0
řádným,0.4,0.2667,0.0,0.0
ateistická,0.4,0.2667,0.0,0.0
sumo,0.4,0.2667,0.0,0.0
humoru,0.4,0.2667,0.0,0.0
"zdravotnictví,",0.4,0.2667,0.0,0.0
Listinu,0.4,0.2667,0.0,0.0
řasenky,0.4,0.2667,0.0,0.0
narozeninovou,0.4,0.2667,0.0,0.0
afro-asijskými,0.4,0.2667,0.0,0.0
Shu,0.4,0.2667,0.0,0.0
idiosynkratickou,0.4,0.2667,0.0,0.0
idiosynkraticky,0.4,0.2667,0.0,0.0
