,Cue,DCI
45482,3Pac,0.141
45483,nakupováním,0.141
45484,neslavného,0.141
45485,Zvuk,0.141
45486,zuřivost,0.141
45487,poskytnuta,0.141
45488,hasičům,0.141
45489,"Madison,",0.141
45490,komediálními,0.141
45491,Riceové,0.141
45492,postaví,0.141
45493,Tecková,0.141
45494,Elektronika,0.141
45495,Motley,0.141
45496,Crue,0.141
45497,Shelem,0.141
45498,Silversteinem,0.141
45499,neoženil,0.141
45500,"Waymon,",0.141
45501,strašlivých,0.141
45502,"žolíka,",0.141
45503,brzdil,0.141
45504,hrobovými,0.141
45505,lupiči,0.141
45506,Hertze,0.141
45507,Unleashed,0.141
45508,Hoskins,0.141
45509,kadet,0.141
45510,vynašel,0.141
45511,rezonanční,0.141
45512,supresivní,0.141
45513,trubici,0.141
45514,rozhoduje,0.141
45515,komikovi,0.141
45516,"1849,",0.141
45517,deformovaným,0.141
45518,Asyřany,0.141
45519,crossdresser,0.141
45520,Vysílaly,0.141
45521,lihovina,0.141
45522,bobule,0.141
45523,1910s,0.141
45524,cestovatele,0.141
45525,měně,0.141
45526,Černobylová,0.141
45527,"havárií,",0.141
45528,navazuje,0.141
45529,Plainfield,0.141
45530,1724,0.141
45531,vepři,0.141
45532,Swiss,0.141
45533,zkázy,0.141
45534,polemika,0.141
45535,královnině,0.141
45536,FLAC,0.141
45537,Mallamudem,0.141
45538,nepoznaný,0.141
45539,Josef,0.141
45540,L'existence,0.141
45541,et,0.141
45542,neant,0.141
45543,dárky,0.141
45544,vrcholku,0.141
45545,středopravicové,0.141
45546,dueloval,0.141
45547,neúspěšně,0.141
45548,nevstoupilo,0.141
45549,nenamítal,0.141
45550,montované,0.141
45551,ukuleleistka,0.141
45552,Vietnamcům,0.141
45553,"hierarchie,",0.141
45554,gramatice,0.141
45555,lotionovou,0.141
45556,Clan,0.141
45557,nezasáhnou,0.141
45558,Rickyho,0.141
45559,Libanonský,0.141
45560,nekonal:,0.141
45561,CheapTrick,0.141
45562,tichá,0.141
45563,zoufalé,0.141
45564,Iversonové,0.141
45565,Hunchback,0.141
45566,Quasimodo,0.141
45567,dog,0.141
45568,„Ztratit,0.141
45569,výzvě“,0.141
45570,opevnění,0.141
45571,nahrávkou,0.141
45572,nelidská,0.141
45573,dravého,0.141
45574,Praty,0.141
45575,lakrosu,0.141
45576,truculencí,0.141
45577,badmintonové,0.141
45578,Atreyu,0.141
45579,Herbert,0.141
45580,mlčky,0.141
45581,Noroviru,0.141
45582,„Jeden“,0.141
45583,certifikovány,0.141
45584,průměrné,0.141
45585,odbory,0.141
45586,rituálů,0.141
45587,Akhil,0.141
45588,čekáte,0.141
45589,"příběhu,",0.141
45590,Scarborough,0.141
45591,velšským,0.141
45592,řecko-amerického,0.141
45593,iráckých,0.141
45594,pastevec,0.141
45595,vietnamský,0.141
45596,emerita,0.141
45597,"časopis,",0.141
45598,namířených,0.141
45599,vládnímu,0.141
45600,činiteli,0.141
45601,osou,0.141
45602,Busch,0.141
45603,Gardens,0.141
45604,gumovou,0.141
45605,"koulí,",0.141
45606,oranžovou,0.141
45607,prošíváním,0.141
45608,Chtěl,0.141
45609,Shipwreck,0.141
45610,Cihly,0.141
45611,křtitel,0.141
45612,Coraciho,0.141
45613,11krát,0.141
45614,taiga,0.141
45615,vzdělané,0.141
45616,hlídala,0.141
45617,Samostatný,0.141
45618,kolegy,0.141
45619,neobývaná,0.141
45620,Figgis,0.141
45621,nigersko-konžskými,0.141
45622,nesezdaný,0.141
45623,Bowdenová,0.141
45624,"banku,",0.141
45625,odporná,0.141
45626,Výsledkem,0.141
45627,Pilots',0.141
45628,"ledu,",0.141
45629,Norem,0.141
45630,209,0.141
45631,králíkem,0.141
45632,Wrote,0.141
45633,uvěznění,0.141
45634,"živý,",0.141
45635,Mazem,0.141
45636,Jobranim,0.141
45637,interpretů,0.141
45638,temperamentní,0.141
45639,určených,0.141
45640,kompilovaných,0.141
45641,osudu,0.141
45642,Dvanáct,0.141
45643,hodinový,0.141
45644,padáky,0.141
45645,"mužů,",0.141
45646,uveleben,0.141
45647,Othella,0.141
45648,Alžbětou,0.141
45649,Trávník,0.141
45650,kouřením,0.141
45651,Minkowski,0.141
45652,Seinou,0.141
45653,Tmavě,0.141
45654,pečená,0.141
45655,Televizním,0.141
45656,vygenerovalo,0.141
45657,"Seles,",0.141
45658,"Jugoslávii,",0.141
45659,grafikem,0.141
45660,brazilec,0.141
45661,palbu,0.141
45662,Nebude,0.141
45663,nedělní,0.141
45664,dlouholeté,0.141
45665,"km2,",0.141
45666,Hanse,0.141
45667,Andersena,0.141
45668,dovážet,0.141
45669,zveřejňování,0.141
45670,vybudováno,0.141
45671,Clean,0.141
45672,Initiative,0.141
45673,Minion,0.141
45674,Školení,0.141
45675,zkráceny,0.141
45676,fitness,0.141
45677,Barackovi,0.141
45678,Obamovi,0.141
45679,snídaňový,0.141
45680,komorní,0.141
45681,hromobití,0.141
45682,Mause,0.141
45683,Taming,0.141
45684,Shrew,0.141
45685,Zegers,0.141
45686,"""Bitch",0.141
45687,"Dab""",0.141
45688,nástrčný,0.141
45689,klíč,0.141
45690,Sauron,0.141
45691,Hagen,0.141
45692,pytlů,0.141
45693,fanouškovské,0.141
45694,senáty,0.141
45695,cukrovka,0.141
45696,"mořem,",0.141
45697,supermodelu,0.141
45698,Olsenových,0.141
45699,Životy,0.141
45700,"Trek,",0.141
45701,konání,0.141
45702,prudkým,0.141
45703,rasismem,0.141
45704,vypalován,0.141
45705,BlizzCon,0.141
45706,střední-2000s,0.141
45707,faulů,0.141
45708,krádeží,0.141
45709,„Následující“,0.141
45710,spojeneckých,0.141
45711,neuvedla,0.141
45712,"saxofonistka,",0.141
45713,Howertona,0.141
45714,rozpustit,0.141
45715,Wal-Martu,0.141
45716,"pevniny,",0.141
45717,Hebrid,0.141
45718,procházeli,0.141
45719,půjčovala,0.141
45720,pizzerii,0.141
45721,poklad,0.141
45722,Pompeii,0.141
45723,strážných,0.141
45724,Shakespearova,0.141
45725,Keyovu,0.141
45726,recenzentem,0.141
45727,schizofrenii,0.141
45728,Panamerické,0.141
45729,Chrámu,0.141
45730,typový,0.141
45731,kanonizaci,0.141
45732,Luteránská,0.141
45733,Ivana,0.141
45734,Al-Káidu,0.141
45735,aerodynamiku,0.141
45736,Saggot,0.141
45737,"vás,",0.141
45738,Evens,0.141
45739,tím,0.141
45740,důstojníky,0.141
45741,pojednává,0.141
45742,odvolal,0.141
45743,mezikontinentálního,0.141
45744,dlaždic,0.141
45745,"goodwill,",0.141
45746,nezvolává,0.141
45747,minima,0.141
45748,Sirhan,0.141
45749,spotřebě,0.141
45750,šampión,0.141
45751,nevyhynulý,0.141
45752,trikrát,0.141
45753,Shakirou,0.141
45754,Iverym,0.141
45755,kaňon,0.141
45756,Cryin,0.141
45757,'Shames,0.141
45758,pozdějším,0.141
45759,rodičovství,0.141
45760,přísahě,0.141
45761,"koni,",0.141
45762,"půjdu,",0.141
45763,vystupující,0.141
45764,Moaně,0.141
45765,polního,0.141
45766,zaměstnávající,0.141
45767,floristů,0.141
45768,Doud,0.141
45769,padesátém,0.141
45770,lektin,0.141
45771,Volhy,0.141
45772,Coreyho,0.141
45773,Nachází,0.141
45774,Jeda,0.141
45775,Whedona,0.141
45776,Kellogg's,0.141
45777,Hazardní,0.141
45778,aktivitou,0.141
45779,Hollidaye,0.141
45780,Tagalogem,0.141
45781,Aristotle,0.141
45782,Platónovy,0.141
45783,Kodanshově,0.141
45784,oznámeno,0.141
45785,Nezapomenutelné,0.141
45786,Chenoweth,0.141
45787,Dariush,0.141
45788,Mehrjui,0.141
45789,"taková,",0.141
45790,Flyboys,0.141
45791,Triangle,0.141
45792,Gallowayová,0.141
45793,zábavná,0.141
45794,Katyni,0.141
45795,Coalfieldského,0.141
45796,Okamžité,0.141
45797,řidičů,0.141
45798,dodat,0.141
45799,hlasitou,0.141
45800,"šlechtou,",0.141
45801,Oxenstierna,0.141
45802,Rainmaker,0.141
45803,Stejnou,0.141
45804,satelitních,0.141
45805,světoznámou,0.141
45806,sňatkům,0.141
45807,užilo,0.141
45808,nejprodukovanější,0.141
45809,Bytosti,0.141
45810,páteří,0.141
45811,vaječníky,0.141
45812,obývanou,0.141
45813,režiséry:,0.141
45814,reshot,0.141
45815,"jednala,",0.141
45816,reanimace,0.141
45817,asociačním,0.141
45818,předplatných,0.141
45819,slaven,0.141
45820,Portugalským,0.141
45821,Kleopatřino,0.141
45822,guláš,0.141
45823,světoznámého,0.141
45824,kaskadérského,0.141
45825,"Parachutes,",0.141
45826,"Coldplay,",0.141
45827,Revoluční,0.141
45828,těžebním,0.141
45829,sarkoidóza,0.141
45830,Kazašů,0.141
45831,Saitamy,0.141
45832,Španělština,0.141
45833,1985-1988,0.141
45834,mezikoligantní,0.141
45835,atletiky,0.141
45836,Crowdera,0.141
45837,Highlander,0.141
45838,without,0.141
45839,Cause,0.141
45840,doutník,0.141
45841,úpalem,0.141
45842,narativního,0.141
45843,zanechala,0.141
45844,Lyingovy,0.141
45845,dýni,0.141
45846,herečku:,0.141
45847,Andreu,0.141
45848,Agassimu,0.141
45849,certifikace,0.141
45850,Pěkné,0.141
45851,ghoridského,0.141
45852,Garibaye,0.141
45853,kombinována,0.141
45854,pověřený,0.141
45855,fotografické,0.141
45856,stálí,0.141
45857,kasiny,0.141
45858,Jainsem,0.141
45859,hrušku,0.141
45860,Audley,0.141
45861,známku,0.141
45862,SQL,0.141
45863,Stephenovi,0.141
45864,použilo,0.141
45865,cenzuru,0.141
45866,včleňovala,0.141
45867,rozlišené,0.141
45868,zesílení,0.141
45869,Frayová,0.141
45870,sadě,0.141
45871,zázemí,0.141
45872,komunitního,0.141
45873,organizátora,0.141
45874,"""22""",0.141
45875,"Harris,",0.141
45876,Andorru,0.141
45877,podepisovat,0.141
45878,Simmem,0.141
45879,Nue,0.141
45880,stanné,0.141
45881,křečka,0.141
45882,knižními,0.141
45883,včasnou,0.141
45884,anglikánský,0.141
45885,multimédia,0.141
45886,botě,0.141
45887,Wesleyho,0.141
45888,Ferdinanda,0.141
45889,"zůstal,",0.141
45890,vytáhnut,0.141
45891,kameramana,0.141
45892,"animátorech,",0.141
45893,rozešel,0.141
45894,hrušky,0.141
45895,vzpomínkách,0.141
45896,Hedvikech,0.141
45897,Toni,0.141
45898,polyandry,0.141
45899,Elektronická,0.141
45900,prodávána,0.141
45901,prohlížečem,0.141
45902,zkontrolován,0.141
45903,kognitivistický,0.141
45904,ratifikovat,0.141
45905,Ghaznavidské,0.141
45906,slabou,0.141
45907,rtuťové,0.141
45908,"inženýrů,",0.141
45909,specialistů,0.141
45910,kopírka,0.141
45911,Centra,0.141
45912,Hussonově,0.141
45913,chybělo,0.141
45914,Races,0.141
45915,pisatel,0.141
45916,neproběhly,0.141
45917,diplom,0.141
45918,"59,38%",0.141
45919,operou,0.141
45920,manažery,0.141
45921,laserovém,0.141
45922,tympanista,0.141
45923,rozměrový,0.141
45924,Duvernay,0.141
45925,Inženýři,0.141
45926,"ponorce,",0.141
45927,střední-západní,0.141
45928,"O'Briena,",0.141
45929,"noci,",0.141
45930,oplzlé,0.141
45931,šílené,0.141
45932,evakuoval,0.141
45933,Harness,0.141
45934,milionářů,0.141
45935,módního,0.141
45936,Clayem,0.141
45937,obepíná,0.141
45938,"Zemi,",0.141
45939,vítr,0.141
45940,splní,0.141
45941,detonační,0.141
45942,"formátů,",0.141
45943,bulvy,0.141
45944,652,0.141
45945,osovým,0.141
45946,silám,0.141
45947,prohlašován,0.141
45948,Evoluci,0.141
45949,Cripsům,0.141
45950,Byrds,0.141
45951,Posledního,0.141
45952,ztuhlost,0.141
45953,backdoor,0.141
45954,analýzy,0.141
45955,Frayovou,0.141
45956,částka,0.141
45957,Maguire's,0.141
45958,4G,0.141
45959,Organismy,0.141
45960,Gaddenská,0.141
45961,snímky,0.141
45962,svinutého,0.141
45963,"kontinentu,",0.141
45964,vlastněný,0.141
45965,Massacre,0.141
45966,Shelton,0.141
45967,Bláto,0.141
45968,Deadwood,0.141
45969,"Bollywoodu,",0.141
45970,rupií,0.141
45971,Luigiho,0.141
45972,Okupace,0.141
45973,Uttarpradéši,0.141
45974,inkoustem,0.141
45975,standardech,0.141
45976,SAT,0.141
45977,spinoffs,0.141
45978,stíhačem,0.141
45979,tv,0.141
45980,vyděsil,0.141
45981,požilo,0.141
45982,sekačky,0.141
45983,"trávu,",0.141
45984,pštros,0.141
45985,"""Happy""",0.141
45986,Superhrdinové,0.141
45987,lež,0.141
45988,Ryba,0.141
45989,Kartáginci,0.141
45990,Boon,0.141
45991,vařit,0.141
45992,Právník,0.141
45993,Paddy,0.141
45994,Chayefsky,0.141
45995,Belgickým,0.141
45996,Kongem,0.141
45997,Tanzanské,0.141
45998,"kazatel,",0.141
45999,novinkách,0.141
46000,náhrdelníku,0.141
46001,zálohoval,0.141
46002,"Homecoming,",0.141
46003,1498,0.141
46004,plavala,0.141
46005,levicovými,0.141
46006,dotčených,0.141
46007,okrasným,0.141
46008,"agenta,",0.141
46009,Určitá,0.141
46010,dinosaurus,0.141
46011,výročním,0.141
46012,odvetu,0.141
46013,věří,0.141
46014,opovržení,0.141
46015,pantomimě,0.141
46016,zkoumala,0.141
46017,1713,0.141
46018,Téchiného,0.141
46019,vakcíny,0.141
46020,rozpouští,0.141
46021,anti-apartheidovým,0.141
46022,Feed,0.141
46023,obávaný,0.141
46024,Irma,0.141
46025,lisabonské,0.141
46026,Fundraiseri,0.141
46027,drženi,0.141
46028,Chléb,0.141
46029,snímku,0.141
46030,Leslieho,0.141
46031,Grovese,0.141
46032,Cronusovo,0.141
46033,špiony,0.141
46034,"Christina,",0.141
46035,"Louis-Dreyfusová,",0.141
46036,"„Muži,",0.141
46037,běhali,0.141
46038,tygří,0.141
46039,ocase“,0.141
46040,UC,0.141
46041,prosperující,0.141
46042,přijímány,0.141
46043,odpuštění,0.141
46044,rozprostřeny,0.141
46045,sundána,0.141
46046,duchovnosti,0.141
46047,běhaly,0.141
46048,integrovala,0.141
46049,dekriminalizaci,0.141
46050,vzdalo,0.141
46051,Mavericku,0.141
46052,„Hometown,0.141
46053,Glory“,0.141
46054,atletku,0.141
46055,419,0.141
46056,Démonové,0.141
46057,K-popová,0.141
46058,chrupavky,0.141
46059,nemaloval,0.141
46060,vývojové,0.141
46061,zmenšily,0.141
46062,Guillermem,0.141
46063,Arriagou,0.141
46064,katapult,0.141
46065,robotu,0.141
46066,Kdysi,0.141
46067,zlá,0.141
46068,tesaři,0.141
46069,češtiny,0.141
46070,napoleonských,0.141
46071,"nařízen,",0.141
46072,prosil,0.141
46073,Piano,0.141
46074,klika,0.141
46075,opevněném,0.141
46076,Martinově,0.141
46077,Vídně,0.141
46078,multižánrový,0.141
46079,oblékací,0.141
46080,Panamanian,0.141
46081,Rockers,0.141
46082,bezplodová,0.141
46083,Homeric,0.141
46084,Verhoeven,0.141
46085,"Hurley,",0.141
46086,zaplacena,0.141
46087,podprůměrný,0.141
46088,1254,0.141
46089,vypůjčené,0.141
46090,Cael,0.141
46091,Malloy,0.141
46092,UNIDO,0.141
46093,hypotalamus,0.141
46094,přihlásit,0.141
46095,obojí,0.141
46096,Mem,0.141
46097,Susanna,0.141
46098,Whiteové,0.141
46099,Fünkeho,0.141
46100,Lokeren,0.141
46101,století“,0.141
46102,Storm's,0.141
46103,"Friends,",0.141
46104,zastavárny,0.141
46105,hodech,0.141
46106,dívčích,0.141
46107,rapů,0.141
46108,"Koreny,",0.141
46109,administrativních,0.141
46110,mezích,0.141
46111,"základní,",0.141
46112,"mikroskopické,",0.141
46113,"transformaci,",0.141
46114,komplex,0.141
46115,dvoumotorová,0.141
46116,Osvícený,0.141
46117,Whitakerově,0.141
46118,(RPG),0.141
46119,"knihách,",0.141
46120,"písních,",0.141
46121,památkách,0.141
46122,racing,0.141
46123,Shishkin,0.141
46124,Yorkové,0.141
46125,anti-Scl-70,0.141
46126,soudními,0.141
46127,Hawksem,0.141
46128,dětinské,0.141
46129,Lyonu,0.141
46130,Carrollová,0.141
46131,Libertyville,0.141
46132,vyprávěli,0.141
46133,držitel,0.141
46134,objímání,0.141
46135,Hotchner,0.141
46136,potravinářské,0.141
46137,sestávat,0.141
46138,zákonný,0.141
46139,ničením,0.141
46140,atletickým,0.141
46141,"Infinity,",0.141
46142,zahradnicí,0.141
46143,lept,0.141
46144,notebooku,0.141
46145,slumu,0.141
46146,předmětech,0.141
46147,sporným,0.141
46148,Modrou,0.141
46149,velkoformátových,0.141
46150,Telemundo,0.141
46151,bezdrátová,0.141
46152,15měsíční,0.141
46153,"jihu,",0.141
46154,"Roland-Garros,",0.141
46155,Demokratičtí,0.141
46156,vykázala,0.141
46157,úhořů,0.141
46158,Dědci,0.141
46159,obyčejní,0.141
46160,keř,0.141
46161,králíka,0.141
46162,peruánskou,0.141
46163,doo-wopské,0.141
46164,jistým,0.141
46165,zničením,0.141
46166,Bigelow,0.141
46167,rumunském,0.141
46168,netradičních,0.141
46169,hostitelské,0.141
46170,sýrů,0.141
46171,Krásní,0.141
46172,Anthing,0.141
46173,srovnávat,0.141
46174,kravami,0.141
46175,navázala,0.141
46176,senzorech,0.141
46177,následovalo,0.141
46178,Teeth,0.141
46179,nestane,0.141
46180,červnem,0.141
46181,nedobrovolné,0.141
46182,Gallnera,0.141
46183,kritikům,0.141
46184,nelíbí,0.141
46185,produkovalo,0.141
46186,výdělek,0.141
46187,kolemjdoucím,0.141
46188,Jednali,0.141
46189,Lungs,0.141
46190,transpacifickém,0.141
46191,rozpočty,0.141
46192,publikováno,0.141
46193,kulatého,0.141
46194,stolu,0.141
46195,Seriály,0.141
46196,Twilight's,0.141
46197,zpívali,0.141
46198,Pitbull,0.141
46199,porovnán,0.141
46200,Sportovce,0.141
46201,porážce,0.141
46202,Andálů,0.141
46203,Katrině,0.141
46204,"Nevěstě,",0.141
46205,klávesáka,0.141
46206,Tolkienova,0.141
46207,Valentinesův,0.141
46208,zabíjeli,0.141
46209,Beatlesových,0.141
46210,peruánský,0.141
46211,"právem,",0.141
46212,odsoudilo,0.141
46213,komunistického,0.141
46214,teroristy,0.141
46215,Masa,0.141
46216,Famers,0.141
46217,vegetariánské,0.141
46218,Katarské,0.141
46219,hrozeb,0.141
46220,vyvrženkou,0.141
46221,Clintonovy,0.141
46222,svépomocné,0.141
46223,Transcendenci,0.141
46224,nesnesitelnou,0.141
46225,krutost,0.141
46226,úseků,0.141
46227,Cane,0.141
46228,zástavy,0.141
46229,Carmel,0.141
46230,"zavázala,",0.141
46231,Cavaliers,0.141
46232,Samotný,0.141
46233,nákup,0.141
46234,Semena,0.141
46235,"Cambridge,",0.141
46236,Pohybuje,0.141
46237,bazénových,0.141
46238,halách,0.141
46239,nečinností,0.141
46240,pila,0.141
46241,Rocku“,0.141
46242,Ghassan,0.141
46243,Kanafani,0.141
46244,metabolická,0.141
46245,obával,0.141
46246,Wattsová,0.141
46247,Tykwera,0.141
46248,neusídlilo,0.141
46249,scénická,0.141
46250,pancéřování,0.141
46251,Repubican,0.141
46252,Choi,0.141
46253,Schutzstaffel,0.141
46254,hruškách,0.141
46255,uvedlo,0.141
46256,optimálnímu,0.141
46257,sociálnímu,0.141
46258,CPR,0.141
46259,Hookerem,0.141
46260,Ellisona,0.141
46261,komickou,0.141
46262,„bushed“,0.141
46263,názvů,0.141
46264,„Průlomová,0.141
46265,osídlil,0.141
46266,"""umělecký",0.141
46267,"dům""",0.141
46268,Levnějšího,0.141
46269,stanoveny,0.141
46270,metodistu,0.141
46271,vzorku,0.141
46272,telemarketu,0.141
46273,spolkového,0.141
46274,velvyslankyní,0.141
46275,nákupního,0.141
46276,zanedbán,0.141
46277,Němcích,0.141
46278,stoupence,0.141
46279,Špatné,0.141
46280,prototyp,0.141
46281,Jackmanem,0.141
46282,projevů,0.141
46283,mírotvorcem,0.141
46284,"Hearts,",0.141
46285,"pocit,",0.141
46286,poškrábání,0.141
46287,zbavuje,0.141
46288,ztuhlosti,0.141
46289,oblíbeném,0.141
46290,pokrmu,0.141
46291,servírovaném,0.141
46292,Ománu,0.141
46293,sjednávání,0.141
46294,1944-1964,0.141
46295,plazům,0.141
46296,nevýraznou,0.141
46297,"vyšší,",0.141
46298,Saunders,0.141
46299,bezbolestné,0.141
46300,rentgenového,0.141
46301,vyšetření,0.141
46302,Mahárádžou,0.141
46303,"meče,",0.141
46304,určení,0.141
46305,druhům,0.141
46306,nominovaným,0.141
46307,finno-urgický,0.141
46308,ponechal,0.141
46309,Havajův,0.141
46310,nevyobrazovala,0.141
46311,věčná,0.141
46312,Tanečního,0.141
46313,moru,0.141
46314,americko-francouzský,0.141
46315,Saffaridského,0.141
46316,prodávaných,0.141
46317,středoamerických,0.141
46318,nearamerických,0.141
46319,hračku,0.141
46320,droidy,0.141
46321,branci,0.141
46322,Sendvič,0.141
46323,překladateli,0.141
46324,jihovýchodního,0.141
46325,Glenrock,0.141
46326,velšskou,0.141
46327,Vojenská,0.141
